,Unnamed: 0,District Code,Agency Name,American Indian/Alaska Native,Black,Hispanic,White,Hawaiian Nat./Pacific Isl.,Two or More Races,Asian or Asian/Pacific Islander,Total Enrollment,Total Revenue,Revenue per student,County Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Student tested %
371,377.0,61895.0,INDIAN DIGGINGS ELEMENTARY,0.0,0.0,3.0,12.0,0.0,2.0,0.0,17.0,239000.0,14058.82,,,,,,,,,,,,,,,
372,378.0,70037.0,INDIAN SPRINGS ELEMENTARY,0.0,0.0,2.0,9.0,0.0,0.0,0.0,11.0,197000.0,17909.09,,,,,,,,,,,,,,,
373,379.0,64634.0,INGLEWOOD UNIFIED,90.0,4902.0,7285.0,71.0,48.0,108.0,66.0,12570.0,139181000.0,11072.47,114.0,454.0,9.0,14700.214285714286,69860.0,69706.0,10162.0,9938.0,9916.0,606.0,1788.0,2394.0,2729.0,4809.0,79.0612569610183
374,380.0,10140.0,INYO COUNTY OFFICE OF EDUCATION,8.0,311.0,1534.0,48.0,4.0,32.0,9.0,1946.0,35282000.0,18130.52,28.0,156.0,3.0,4841.200000000001,186.0,184.0,683.0,91.0,90.0,0.0,3.0,3.0,11.0,77.0,4.676258992805756
375,381.0,73650.0,IRVINE UNIFIED,66.0,672.0,3584.0,9897.0,75.0,2577.0,16502.0,33373.0,184571000.0,5530.55,420.0,1216.0,21.0,35984.200000000004,251020.0,250964.0,36568.0,35799.0,35791.0,17434.0,9757.0,27196.0,5265.0,3337.0,107.26934947412579
376,382.0,63933.0,ISLAND UNION ELEMENTARY,0.0,2.0,151.0,215.0,0.0,19.0,0.0,387.0,3799000.0,9816.54,64.0,316.0,6.0,10087.533333333333,3150.0,3150.0,529.0,525.0,525.0,116.0,181.0,297.0,134.0,94.0,135.65891472868216
377,383.0,62893.0,JACOBY CREEK ELEMENTARY,7.0,4.0,53.0,331.0,0.0,45.0,15.0,455.0,3418000.0,7512.09,48.0,448.0,6.0,10133.016666666666,2952.0,2952.0,452.0,444.0,444.0,186.0,135.0,321.0,83.0,40.0,97.58241758241758
378,384.0,72363.0,JAMESTOWN ELEMENTARY,11.0,7.0,126.0,260.0,2.0,28.0,7.0,441.0,3298000.0,7478.46,220.0,316.0,6.0,9764.783333333333,2070.0,2064.0,286.0,277.0,276.0,22.0,63.0,85.0,90.0,101.0,62.81179138321995
379,385.0,68155.0,JAMUL-DULZURA UNION ELEMENTARY,5.0,13.0,409.0,358.0,0.0,42.0,16.0,843.0,6493000.0,7702.25,148.0,316.0,6.0,9981.7,4458.0,4458.0,754.0,743.0,743.0,105.0,208.0,313.0,197.0,233.0,88.1376037959668
380,386.0,64105.0,JANESVILLE UNION ELEMENTARY,7.0,1.0,38.0,280.0,0.0,14.0,3.0,343.0,3082000.0,8985.42,36.0,160.0,3.0,4952.166666666666,2292.0,2292.0,398.0,382.0,382.0,26.0,109.0,135.0,115.0,132.0,111.37026239067056
381,387.0,67488.0,JEFFERSON ELEMENTARY,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,180000.0,15000.0,,,,,,,,,,,,,,,
382,388.0,67488.0,JEFFERSON ELEMENTARY,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,56507000.0,4708916.67,,,,,,,,,,,,,,,
383,389.0,67488.0,JEFFERSON ELEMENTARY,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,19209000.0,1600750.0,,,,,,,,,,,,,,,
384,390.0,67488.0,JEFFERSON ELEMENTARY,15.0,152.0,2474.0,729.0,83.0,372.0,3214.0,7039.0,180000.0,25.57,,,,,,,,,,,,,,,
385,391.0,67488.0,JEFFERSON ELEMENTARY,15.0,152.0,2474.0,729.0,83.0,372.0,3214.0,7039.0,56507000.0,8027.7,,,,,,,,,,,,,,,
386,392.0,67488.0,JEFFERSON ELEMENTARY,15.0,152.0,2474.0,729.0,83.0,372.0,3214.0,7039.0,19209000.0,2728.94,,,,,,,,,,,,,,,
387,393.0,67488.0,JEFFERSON ELEMENTARY,7.0,108.0,873.0,771.0,23.0,126.0,409.0,2317.0,180000.0,77.69,,,,,,,,,,,,,,,
388,394.0,67488.0,JEFFERSON ELEMENTARY,7.0,108.0,873.0,771.0,23.0,126.0,409.0,2317.0,56507000.0,24388.0,,,,,,,,,,,,,,,
389,395.0,67488.0,JEFFERSON ELEMENTARY,7.0,108.0,873.0,771.0,23.0,126.0,409.0,2317.0,19209000.0,8290.46,,,,,,,,,,,,,,,
390,396.0,68924.0,JEFFERSON UNION HIGH,11.0,99.0,1367.0,750.0,53.0,404.0,2178.0,4862.0,35788000.0,7360.76,492.0,1058.0,18.0,31094.6,2215.0,2212.0,2340.0,2215.0,2212.0,553.0,613.0,1166.0,458.0,589.0,45.55738379267791
391,397.0,61697.0,JOHN SWETT UNIFIED,15.0,337.0,530.0,299.0,7.0,187.0,339.0,1714.0,13758000.0,8026.84,84.0,1058.0,18.0,29908.74047619048,10927.0,10927.0,1418.0,1379.0,1379.0,120.0,284.0,404.0,384.0,591.0,80.45507584597433
392,398.0,64113.0,JOHNSTONVILLE ELEMENTARY,2.0,0.0,31.0,159.0,0.0,13.0,1.0,206.0,1782000.0,8650.49,36.0,160.0,3.0,4955.6,1308.0,1308.0,218.0,218.0,218.0,15.0,49.0,64.0,88.0,66.0,105.8252427184466
393,399.0,68163.0,JULIAN UNION ELEMENTARY,83.0,125.0,1408.0,2182.0,12.0,409.0,141.0,4360.0,46083000.0,10569.5,148.0,316.0,6.0,9970.183333333334,1974.0,1974.0,260.0,255.0,255.0,55.0,70.0,125.0,74.0,56.0,5.848623853211009
394,400.0,68171.0,JULIAN UNION HIGH,11.0,0.0,43.0,84.0,0.0,11.0,1.0,150.0,1242000.0,8280.0,148.0,316.0,6.0,10268.900000000001,68.0,68.0,68.0,68.0,68.0,7.0,16.0,23.0,25.0,20.0,45.33333333333333
395,401.0,71738.0,JUNCTION CITY ELEMENTARY,8.0,0.0,6.0,48.0,2.0,6.0,0.0,70.0,974000.0,13914.29,,,,,,,,,,,,,,,
396,402.0,70045.0,JUNCTION ELEMENTARY,16.0,0.0,4.0,3.0,0.0,1.0,0.0,24.0,524000.0,21833.33,90.0,160.0,3.0,5055.866666666667,1542.0,1542.0,270.0,257.0,257.0,57.0,98.0,155.0,61.0,41.0,1070.8333333333335
397,403.0,70045.0,JUNCTION ELEMENTARY,16.0,0.0,4.0,3.0,0.0,1.0,0.0,24.0,1895000.0,78958.33,90.0,160.0,3.0,5055.866666666667,1542.0,1542.0,270.0,257.0,257.0,57.0,98.0,155.0,61.0,41.0,1070.8333333333335
398,404.0,70045.0,JUNCTION ELEMENTARY,9.0,1.0,32.0,227.0,0.0,8.0,2.0,279.0,524000.0,1878.14,90.0,160.0,3.0,5055.866666666667,1542.0,1542.0,270.0,257.0,257.0,57.0,98.0,155.0,61.0,41.0,92.1146953405018
399,405.0,70045.0,JUNCTION ELEMENTARY,9.0,1.0,32.0,227.0,0.0,8.0,2.0,279.0,1895000.0,6792.11,90.0,160.0,3.0,5055.866666666667,1542.0,1542.0,270.0,257.0,257.0,57.0,98.0,155.0,61.0,41.0,92.1146953405018
400,406.0,67090.0,JURUPA UNIFIED,32.0,362.0,16447.0,1761.0,46.0,280.0,266.0,19194.0,232281000.0,12101.75,330.0,904.0,15.0,24933.32380952381,140588.0,140448.0,20223.0,20028.0,20008.0,1774.0,4274.0,6051.0,5659.0,8316.0,104.34510784620194
401,407.0,70888.0,KASHIA ELEMENTARY,9.0,0.0,0.0,0.0,1.0,3.0,0.0,13.0,294000.0,22615.38,,,,,,,,,,,,,,,
402,408.0,64014.0,KELSEYVILLE UNIFIED,47.0,21.0,738.0,812.0,4.0,87.0,15.0,1724.0,16991000.0,9855.57,68.0,316.0,6.0,9888.871428571429,10759.0,10759.0,1588.0,1537.0,1537.0,117.0,295.0,412.0,451.0,674.0,89.15313225058004
403,409.0,65334.0,KENTFIELD ELEMENTARY,2.0,12.0,140.0,853.0,1.0,187.0,62.0,1257.0,10693000.0,8506.76,126.0,604.0,9.0,15358.856666666665,8952.0,8946.0,1511.0,1474.0,1473.0,599.0,508.0,1108.0,245.0,121.0,117.26332537788385
404,410.0,70789.0,KENWOOD,0.0,1.0,16.0,115.0,0.0,15.0,2.0,149.0,1410000.0,9463.09,98.0,160.0,3.0,5060.200000000001,556.0,556.0,142.0,139.0,139.0,54.0,39.0,93.0,37.0,9.0,93.28859060402685
405,411.0,64642.0,KEPPEL UNION ELEMENTARY,6.0,135.0,2056.0,379.0,2.0,44.0,6.0,2628.0,30923000.0,11766.74,114.0,464.0,9.0,14705.986666666668,21486.0,21480.0,3586.0,3567.0,3566.0,263.0,673.0,936.0,1041.0,1589.0,135.73059360730593
406,412.0,73999.0,KERMAN UNIFIED,23.0,35.0,4325.0,477.0,0.0,16.0,258.0,5134.0,61614000.0,12001.17,60.0,468.0,9.0,15086.028571428571,37366.0,37366.0,5374.0,5338.0,5338.0,647.0,1371.0,2018.0,1522.0,1798.0,103.97350993377484
407,413.0,10157.0,KERN COUNTY OFFICE OF EDUCATION,25.0,257.0,2855.0,1092.0,6.0,73.0,81.0,4389.0,303202000.0,69082.25,90.0,464.0,9.0,14468.028571428571,18543.0,18333.0,2993.0,2621.0,2591.0,111.0,293.0,406.0,435.0,1775.0,59.71747550694919
408,414.0,63529.0,KERN HIGH,248.0,2279.0,25271.0,8464.0,69.0,859.0,1515.0,38705.0,412183000.0,10649.35,240.0,1366.0,24.0,41173.90000000001,17285.0,17156.0,17926.0,17285.0,17156.0,2161.0,4114.0,6274.0,4151.0,6859.0,44.65831287947294
409,415.0,63545.0,KERNVILLE UNION ELEMENTARY,32.0,10.0,145.0,677.0,0.0,8.0,9.0,881.0,9981000.0,11329.17,60.0,316.0,6.0,9801.343333333332,6504.0,6504.0,1095.0,1074.0,1074.0,85.0,191.0,276.0,314.0,484.0,121.90692395005675
410,416.0,71134.0,KEYES UNION,2.0,1.0,691.0,389.0,3.0,26.0,28.0,1140.0,12805000.0,11232.46,200.0,316.0,6.0,9972.876190476189,8715.0,8715.0,1261.0,1225.0,1225.0,115.0,347.0,462.0,383.0,380.0,107.45614035087718
411,417.0,66050.0,KING CITY UNION,7.0,4.0,2493.0,125.0,0.0,17.0,35.0,2681.0,30004000.0,11191.35,108.0,316.0,6.0,9911.116666666665,19920.0,19890.0,3362.0,3320.0,3315.0,183.0,569.0,752.0,896.0,1672.0,123.83439015292801
412,418.0,62265.0,KINGS CANYON JOINT UNIFIED,33.0,16.0,8597.0,902.0,5.0,141.0,150.0,9844.0,126616000.0,12862.25,70.0,680.0,11.0,17661.833333333336,72373.0,72366.0,10325.0,10238.0,10237.0,1403.0,2663.0,4066.0,2856.0,3315.0,104.00243803331979
413,419.0,10165.0,KINGS COUNTY OFFICE OF EDUCATION,9.0,28.0,231.0,78.0,2.0,6.0,10.0,364.0,49334000.0,135532.97,32.0,156.0,3.0,4834.9,336.0,336.0,42.0,35.0,35.0,0.0,0.0,0.0,3.0,32.0,9.615384615384617
414,420.0,71969.0,KINGS RIVER UNION ELEMENTARY,0.0,1.0,416.0,33.0,0.0,2.0,3.0,455.0,5724000.0,12580.22,108.0,156.0,3.0,4944.35,3162.0,3162.0,536.0,527.0,527.0,65.0,97.0,162.0,145.0,220.0,115.82417582417584
415,421.0,63941.0,KINGS RIVER-HARDWICK UNION ELEMENTARY,1.0,2.0,316.0,478.0,0.0,24.0,6.0,827.0,7384000.0,8928.66,64.0,316.0,6.0,10155.983333333332,5838.0,5766.0,984.0,973.0,961.0,298.0,338.0,638.0,224.0,111.0,117.65417170495769
416,422.0,62240.0,KINGSBURG ELEMENTARY CHARTER,4.0,7.0,1368.0,724.0,1.0,68.0,59.0,2231.0,21547000.0,9658.0,40.0,316.0,6.0,10007.916666666666,16680.0,16674.0,2823.0,2780.0,2779.0,431.0,730.0,1161.0,842.0,776.0,124.60779919318692
417,423.0,62257.0,KINGSBURG JOINT UNION HIGH,6.0,7.0,703.0,383.0,0.0,24.0,37.0,1160.0,11768000.0,10144.83,60.0,468.0,9.0,15742.5,621.0,620.0,632.0,621.0,620.0,134.0,200.0,335.0,148.0,138.0,53.5344827586207
418,424.0,71555.0,KIRKWOOD ELEMENTARY,1.0,0.0,30.0,68.0,0.0,4.0,1.0,104.0,1043000.0,10028.85,104.0,160.0,3.0,4837.1,564.0,564.0,26.0,26.0,26.0,7.0,5.0,12.0,4.0,10.0,25.0
419,425.0,63958.0,KIT CARSON UNION ELEMENTARY,5.0,19.0,571.0,220.0,4.0,16.0,2.0,837.0,10758000.0,12853.05,64.0,316.0,6.0,9865.516666666666,3066.0,3060.0,508.0,501.0,500.0,29.0,108.0,138.0,152.0,211.0,59.85663082437276
420,426.0,70375.0,KLAMATH RIVER UNION ELEMENTARY,3.0,2.0,2.0,10.0,0.0,6.0,0.0,23.0,277000.0,12043.48,,,,,,,,,,,,,,,
421,427.0,62901.0,KLAMATH-TRINITY JOINT UNIFIED,819.0,5.0,48.0,94.0,3.0,28.0,2.0,999.0,58293000.0,58351.35,24.0,150.0,3.0,4830.9571428571435,5733.0,5712.0,898.0,819.0,816.0,17.0,86.0,103.0,146.0,570.0,81.98198198198197
422,428.0,62919.0,KNEELAND ELEMENTARY,4.0,0.0,0.0,21.0,0.0,1.0,3.0,29.0,391000.0,13482.76,,,,,,,,,,,,,,,
423,429.0,71142.0,KNIGHTS FERRY ELEMENTARY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965000.0,inf,100.0,160.0,3.0,5246.4,618.0,618.0,26.0,24.0,24.0,10.0,11.0,21.0,2.0,1.0,inf
424,430.0,61705.0,KNIGHTSEN ELEMENTARY,1.0,3.0,229.0,299.0,4.0,32.0,17.0,585.0,4151000.0,7095.73,28.0,316.0,6.0,9952.95,3990.0,3990.0,676.0,665.0,665.0,79.0,191.0,270.0,192.0,203.0,113.67521367521367
425,431.0,64022.0,KONOCTI UNIFIED,102.0,105.0,1401.0,1494.0,6.0,241.0,16.0,3365.0,37375000.0,11106.98,102.0,604.0,9.0,14627.114285714286,21679.0,21651.0,3305.0,3097.0,3093.0,95.0,385.0,481.0,818.0,1797.0,92.03566121842496
426,432.0,64659.0,LA CANADA UNIFIED,10.0,32.0,467.0,2048.0,0.0,341.0,1234.0,4132.0,32010000.0,7746.85,152.0,756.0,12.0,20891.5,30828.0,30828.0,4492.0,4404.0,4404.0,2627.0,1114.0,3741.0,480.0,183.0,106.58276863504356
427,433.0,66563.0,LA HABRA CITY ELEMENTARY,3.0,44.0,4150.0,342.0,3.0,60.0,124.0,4726.0,42821000.0,9060.73,240.0,756.0,12.0,19886.183333333334,36702.0,36696.0,6067.0,6005.0,6004.0,533.0,1282.0,1815.0,1772.0,2417.0,127.06305543800254
428,434.0,68940.0,LA HONDA-PESCADERO UNIFIED,0.0,1.0,207.0,103.0,0.0,6.0,1.0,318.0,3065000.0,9638.36,164.0,316.0,6.0,9888.542857142858,2226.0,2219.0,242.0,238.0,237.0,25.0,48.0,73.0,63.0,102.0,74.84276729559748
429,435.0,68197.0,LA MESA-SPRING VALLEY,32.0,1153.0,6010.0,3414.0,90.0,953.0,637.0,12289.0,114958000.0,9354.54,518.0,1216.0,21.0,35184.71666666667,93732.0,93708.0,16022.0,15572.0,15568.0,2916.0,4054.0,6971.0,4105.0,4494.0,126.71494832777282
430,436.0,61713.0,LAFAYETTE ELEMENTARY,4.0,30.0,293.0,2578.0,2.0,332.0,376.0,3615.0,24102000.0,6667.22,70.0,910.0,15.0,26023.166666666664,28104.0,28098.0,4767.0,4644.0,4643.0,2355.0,1493.0,3848.0,596.0,200.0,128.46473029045643
431,437.0,66555.0,LAGUNA BEACH UNIFIED,12.0,34.0,316.0,2317.0,8.0,178.0,160.0,3025.0,12855000.0,4249.59,240.0,756.0,12.0,20668.873571428576,21987.0,21987.0,3175.0,3061.0,3061.0,1379.0,977.0,2356.0,446.0,259.0,101.19008264462809
432,438.0,65342.0,LAGUNA JOINT ELEMENTARY,0.0,0.0,8.0,1.0,0.0,8.0,0.0,17.0,211000.0,12411.76,,,,,,,,,,,,,,,
433,439.0,66076.0,LAGUNITA ELEMENTARY,1.0,0.0,42.0,45.0,0.0,11.0,0.0,99.0,865000.0,8737.37,,,,,,,,,,,,,,,
434,440.0,65359.0,LAGUNITAS ELEMENTARY,0.0,4.0,30.0,204.0,4.0,16.0,4.0,262.0,2045000.0,7805.34,42.0,160.0,3.0,5073.066666666667,648.0,642.0,148.0,92.0,91.0,8.0,30.0,38.0,33.0,21.0,35.11450381679389
435,441.0,10173.0,LAKE COUNTY OFFICE OF EDUCATION,5.0,0.0,7.0,14.0,0.0,8.0,0.0,34.0,18443000.0,542441.18,,,,,,,,,,,,,,,
436,442.0,62596.0,LAKE ELEMENTARY,1.0,1.0,48.0,118.0,0.0,1.0,0.0,169.0,1576000.0,9325.44,22.0,160.0,3.0,5005.38,930.0,930.0,138.0,137.0,137.0,28.0,33.0,61.0,41.0,35.0,81.06508875739645
437,443.0,75176.0,LAKE ELSINORE UNIFIED,55.0,812.0,12997.0,6260.0,46.0,1159.0,710.0,22039.0,231883000.0,10521.48,396.0,1058.0,18.0,30170.857142857145,158620.0,158536.0,23001.0,22660.0,22648.0,2457.0,5263.0,7721.0,6821.0,8112.0,102.81773220200554
438,444.0,61903.0,LAKE TAHOE UNIFIED,16.0,31.0,1675.0,1905.0,8.0,127.0,189.0,3951.0,30542000.0,7730.19,72.0,758.0,12.0,19956.114285714288,27328.0,27286.0,3911.0,3779.0,3773.0,552.0,985.0,1538.0,1060.0,1179.0,95.64667172867628
439,445.0,64030.0,LAKEPORT UNIFIED,145.0,16.0,478.0,782.0,1.0,78.0,34.0,1534.0,14059000.0,9164.93,102.0,466.0,9.0,14810.742857142857,10381.0,10374.0,1490.0,1439.0,1438.0,160.0,307.0,467.0,472.0,499.0,93.8070404172099
440,446.0,69492.0,LAKESIDE JOINT,0.0,0.0,13.0,48.0,0.0,19.0,6.0,86.0,673000.0,7825.58,86.0,160.0,3.0,5101.5,156.0,156.0,30.0,28.0,28.0,18.0,4.0,22.0,3.0,3.0,32.55813953488372
441,447.0,63552.0,LAKESIDE UNION,9.0,83.0,798.0,333.0,8.0,47.0,96.0,1374.0,13628000.0,9918.49,120.0,616.0,12.0,19832.200000000004,10380.0,10380.0,1644.0,1628.0,1628.0,178.0,375.0,553.0,494.0,581.0,118.48617176128093
442,448.0,63966.0,LAKESIDE UNION ELEMENTARY,0.0,17.0,278.0,14.0,0.0,12.0,13.0,334.0,4071000.0,12188.62,32.0,156.0,3.0,4910.75,2196.0,2196.0,372.0,366.0,366.0,28.0,71.0,99.0,96.0,171.0,109.5808383233533
443,449.0,63966.0,LAKESIDE UNION ELEMENTARY,0.0,17.0,278.0,14.0,0.0,12.0,13.0,334.0,56015000.0,167709.58,32.0,156.0,3.0,4910.75,2196.0,2196.0,372.0,366.0,366.0,28.0,71.0,99.0,96.0,171.0,109.5808383233533
444,450.0,63966.0,LAKESIDE UNION ELEMENTARY,110.0,196.0,1932.0,3569.0,29.0,295.0,182.0,6313.0,4071000.0,644.86,32.0,156.0,3.0,4910.75,2196.0,2196.0,372.0,366.0,366.0,28.0,71.0,99.0,96.0,171.0,5.797560589260256
445,451.0,63966.0,LAKESIDE UNION ELEMENTARY,110.0,196.0,1932.0,3569.0,29.0,295.0,182.0,6313.0,56015000.0,8872.96,32.0,156.0,3.0,4910.75,2196.0,2196.0,372.0,366.0,366.0,28.0,71.0,99.0,96.0,171.0,5.797560589260256
446,452.0,76760.0,LAMMERSVILLE JOINT UNIFIED,25.0,300.0,860.0,1067.0,26.0,343.0,1901.0,4522.0,35212000.0,7786.82,468.0,1058.0,18.0,30506.914285714283,34629.0,34622.0,5017.0,4947.0,4946.0,1590.0,1504.0,3095.0,1103.0,749.0,109.39849624060149
447,453.0,63560.0,LAMONT ELEMENTARY,0.0,4.0,3012.0,43.0,1.0,7.0,8.0,3075.0,41138000.0,13378.21,30.0,156.0,3.0,4899.616666666667,22482.0,22428.0,3793.0,3747.0,3738.0,221.0,668.0,889.0,1021.0,1836.0,121.85365853658536
448,454.0,64667.0,LANCASTER ELEMENTARY,56.0,4447.0,7855.0,1943.0,27.0,549.0,336.0,15213.0,163182000.0,10726.48,228.0,1058.0,18.0,29715.346666666665,108810.0,108738.0,18441.0,18117.0,18105.0,1249.0,3150.0,4401.0,4590.0,9124.0,119.08893709327548
449,455.0,65367.0,LARKSPUR-CORTE MADERA,2.0,7.0,180.0,1078.0,5.0,182.0,69.0,1523.0,10862000.0,7131.98,126.0,604.0,9.0,15328.116666666667,10872.0,10872.0,1886.0,1812.0,1812.0,762.0,589.0,1351.0,293.0,168.0,118.97570584372947
450,456.0,68957.0,LAS LOMITAS ELEMENTARY,2.0,17.0,138.0,654.0,6.0,377.0,192.0,1386.0,10369000.0,7481.24,328.0,756.0,12.0,20699.75,10848.0,10848.0,1878.0,1808.0,1808.0,1055.0,464.0,1519.0,183.0,106.0,130.44733044733044
451,457.0,64683.0,LAS VIRGENES UNIFIED,77.0,288.0,1253.0,8569.0,18.0,482.0,860.0,11547.0,76699000.0,6642.33,228.0,1058.0,18.0,30628.421428571426,81067.0,80969.0,12008.0,11531.0,11517.0,3818.0,3839.0,7664.0,2405.0,1460.0,99.86143587078895
452,458.0,10181.0,LASSEN COUNTY OFFICE OF EDUCATION,0.0,1.0,1.0,9.0,0.0,2.0,0.0,13.0,11513000.0,885615.38,,,,,,,,,,,,,,,
453,459.0,64139.0,LASSEN UNION HIGH,60.0,19.0,123.0,562.0,18.0,2.0,22.0,806.0,7032000.0,8724.57,108.0,466.0,9.0,15397.999999999998,314.0,314.0,320.0,314.0,314.0,52.0,88.0,140.0,85.0,89.0,38.95781637717122
454,460.0,71563.0,LASSEN VIEW UNION ELEMENTARY,8.0,2.0,70.0,214.0,0.0,4.0,0.0,298.0,2565000.0,8607.38,104.0,160.0,3.0,5048.95,1776.0,1776.0,302.0,296.0,296.0,59.0,110.0,169.0,86.0,41.0,99.32885906040269
455,461.0,62281.0,LATON JOINT UNIFIED,0.0,9.0,572.0,86.0,0.0,32.0,1.0,700.0,8509000.0,12155.71,40.0,316.0,6.0,9884.542857142857,4473.0,4473.0,598.0,577.0,577.0,25.0,104.0,129.0,158.0,290.0,82.42857142857143
456,462.0,61911.0,LATROBE,2.0,0.0,16.0,111.0,0.0,10.0,4.0,143.0,1618000.0,11314.69,18.0,160.0,3.0,5221.05,852.0,852.0,110.0,110.0,110.0,54.0,26.0,80.0,25.0,5.0,76.92307692307693
457,463.0,64691.0,LAWNDALE ELEMENTARY,6.0,596.0,4599.0,271.0,44.0,199.0,313.0,6028.0,151738000.0,25172.2,190.0,904.0,15.0,25082.183333333327,43062.0,43050.0,7259.0,7177.0,7175.0,984.0,1922.0,2907.0,2113.0,2157.0,119.06104844061049
458,464.0,73916.0,LAYTONVILLE UNIFIED,48.0,1.0,53.0,242.0,0.0,44.0,5.0,393.0,3824000.0,9730.28,46.0,160.0,3.0,4972.657142857142,1715.0,1715.0,258.0,245.0,245.0,23.0,59.0,82.0,75.0,88.0,62.34096692111959
459,465.0,65722.0,LE GRAND UNION ELEMENTARY,0.0,3.0,360.0,32.0,0.0,4.0,2.0,401.0,4509000.0,11244.39,48.0,156.0,3.0,4904.083333333334,2814.0,2802.0,478.0,469.0,467.0,19.0,87.0,106.0,143.0,219.0,116.95760598503742
460,466.0,65730.0,LE GRAND UNION HIGH,6.0,4.0,432.0,31.0,0.0,27.0,3.0,503.0,6563000.0,13047.71,48.0,156.0,3.0,5091.0,202.0,202.0,218.0,202.0,202.0,11.0,55.0,66.0,64.0,72.0,40.15904572564612
461,467.0,75218.0,LEGGETT VALLEY UNIFIED,4.0,1.0,10.0,98.0,3.0,3.0,0.0,119.0,2619000.0,22008.4,46.0,160.0,3.0,4947.85,672.0,672.0,46.0,46.0,46.0,5.0,6.0,11.0,14.0,21.0,38.655462184873954
462,468.0,68205.0,LEMON GROVE,26.0,602.0,2302.0,377.0,32.0,248.0,210.0,3797.0,43873000.0,11554.65,444.0,1058.0,18.0,30165.666666666664,28164.0,28140.0,4699.0,4608.0,4604.0,520.0,1156.0,1676.0,1351.0,1578.0,121.35896760600473
463,469.0,63974.0,LEMOORE UNION ELEMENTARY,24.0,144.0,2130.0,656.0,12.0,139.0,144.0,3249.0,34872000.0,10733.15,160.0,906.0,15.0,25053.38333333333,24504.0,24492.0,4092.0,4036.0,4034.0,476.0,1078.0,1555.0,1138.0,1343.0,124.22283779624499
464,470.0,63982.0,LEMOORE UNION HIGH,73.0,130.0,1207.0,571.0,19.0,35.0,146.0,2181.0,27232000.0,12486.02,160.0,768.0,15.0,25452.6,885.0,883.0,894.0,885.0,883.0,99.0,183.0,282.0,213.0,389.0,40.577716643741404
465,471.0,64709.0,LENNOX,4.0,296.0,6376.0,30.0,28.0,454.0,29.0,7217.0,77946000.0,10800.33,38.0,156.0,3.0,4933.333333333334,36558.0,36552.0,6479.0,6093.0,6092.0,577.0,1314.0,1891.0,1810.0,2392.0,84.42566163225716
466,472.0,71746.0,LEWISTON ELEMENTARY,1.0,0.0,7.0,52.0,0.0,1.0,1.0,62.0,679000.0,10951.61,,,,,,,,,,,,,,,
467,473.0,70797.0,LIBERTY ELEMENTARY,10.0,85.0,171.0,639.0,7.0,168.0,43.0,1123.0,4530000.0,4033.84,98.0,160.0,3.0,5113.575000000001,744.0,744.0,190.0,186.0,186.0,95.0,62.0,157.0,23.0,6.0,16.562778272484415
468,474.0,70797.0,LIBERTY ELEMENTARY,10.0,85.0,171.0,639.0,7.0,168.0,43.0,1123.0,4960000.0,4416.74,98.0,160.0,3.0,5113.575000000001,744.0,744.0,190.0,186.0,186.0,95.0,62.0,157.0,23.0,6.0,16.562778272484415
469,475.0,70797.0,LIBERTY ELEMENTARY,3.0,15.0,332.0,199.0,0.0,20.0,4.0,573.0,4530000.0,7905.76,98.0,160.0,3.0,5113.575000000001,744.0,744.0,190.0,186.0,186.0,95.0,62.0,157.0,23.0,6.0,32.460732984293195
470,476.0,70797.0,LIBERTY ELEMENTARY,3.0,15.0,332.0,199.0,0.0,20.0,4.0,573.0,4960000.0,8656.2,98.0,160.0,3.0,5113.575000000001,744.0,744.0,190.0,186.0,186.0,95.0,62.0,157.0,23.0,6.0,32.460732984293195
471,477.0,61721.0,LIBERTY UNION HIGH,36.0,750.0,2781.0,3491.0,56.0,315.0,770.0,8199.0,66952000.0,8165.87,112.0,1366.0,24.0,41790.600000000006,3824.0,3821.0,3964.0,3824.0,3821.0,774.0,1143.0,1919.0,966.0,938.0,46.63983412611294
472,478.0,65375.0,LINCOLN ELEMENTARY,0.0,0.0,1.0,9.0,0.0,2.0,0.0,12.0,370000.0,30833.33,,,,,,,,,,,,,,,
473,479.0,68569.0,LINCOLN UNIFIED,48.0,1166.0,4427.0,2143.0,108.0,294.0,1252.0,9438.0,102855000.0,10897.97,624.0,1366.0,24.0,40085.62857142857,71001.0,70959.0,10179.0,10020.0,10014.0,1451.0,2532.0,3983.0,2718.0,3318.0,106.16656071201527
474,480.0,68577.0,LINDEN UNIFIED,27.0,15.0,1302.0,774.0,4.0,27.0,65.0,2214.0,21148000.0,9551.94,156.0,316.0,6.0,9994.328571428572,15785.0,15785.0,2290.0,2255.0,2255.0,254.0,550.0,804.0,652.0,799.0,101.85185185185186
