County Code,District Code,Subgroup ID,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Students with Scores
39,68569,80,2527.721428571428,18264.0,18256.0,4628.0,4566.0,1000.0,1390.0,2392.0,1172.0,1002.0,4564.0
39,68569,78,2485.0071428571428,38568.0,38536.0,9762.0,9642.0,929.0,2223.0,3152.0,2826.0,3664.0,9634.0
39,68569,77,2538.464285714286,2648.0,2648.0,676.0,662.0,144.0,222.0,366.0,178.0,118.0,662.0
39,68569,76,2542.1428571428573,7880.0,7880.0,1988.0,1970.0,544.0,568.0,1112.0,450.0,408.0,1970.0
39,68569,75,2505.55,544.0,544.0,90.0,90.0,12.0,19.0,31.0,27.0,32.0,90.0
39,68569,74,2462.15,9792.0,9784.0,2548.0,2448.0,180.0,456.0,636.0,612.0,1198.0,2446.0
39,68569,79,2476.6,1000.0,1000.0,174.0,173.0,12.0,37.0,49.0,66.0,58.0,173.0
39,68577,78,2475.421428571429,11664.0,11664.0,2948.0,2916.0,208.0,632.0,840.0,870.0,1206.0,2916.0
39,68577,80,2521.742857142857,6376.0,6376.0,1632.0,1594.0,300.0,468.0,768.0,434.0,392.0,1594.0
39,68585,78,2476.95,110616.0,110592.0,28010.0,27654.0,2482.0,5741.0,8223.0,7965.0,11464.0,27648.0
39,68585,77,2536.014285714286,9184.0,9184.0,2308.0,2296.0,578.0,698.0,1276.0,572.0,448.0,2296.0
39,68585,79,2500.5,1504.0,1504.0,364.0,360.0,49.0,78.0,127.0,91.0,142.0,360.0
39,68585,75,2505.2,1056.0,1056.0,206.0,206.0,30.0,59.0,89.0,47.0,70.0,206.0
39,68585,74,2441.157142857143,17656.0,17656.0,4532.0,4414.0,206.0,660.0,866.0,1008.0,2540.0,4414.0
39,68585,76,2512.942857142857,42464.0,42456.0,10736.0,10616.0,2072.0,2644.0,4716.0,2716.0,3182.0,10614.0
39,68585,80,2523.492857142857,50976.0,50976.0,12924.0,12744.0,2748.0,3634.0,6382.0,3254.0,3108.0,12744.0
39,68585,144,2500.1428571428573,5640.0,5640.0,1430.0,1410.0,202.0,336.0,538.0,428.0,444.0,1410.0
39,68593,80,2501.957142857143,38656.0,38656.0,9910.0,9664.0,1238.0,2622.0,3860.0,2892.0,2912.0,9664.0
39,68593,79,2500.2714285714287,1920.0,1920.0,480.0,480.0,56.0,132.0,188.0,134.0,158.0,480.0
39,68593,78,2473.3428571428567,110320.0,110256.0,27960.0,27580.0,1899.0,5691.0,7591.0,8335.0,11650.0,27564.0
39,68593,77,2535.7857142857147,10704.0,10704.0,2698.0,2676.0,522.0,964.0,1486.0,742.0,448.0,2676.0
39,68593,76,2512.6142857142854,16200.0,16184.0,4150.0,4050.0,686.0,1112.0,1799.0,1135.0,1115.0,4046.0
39,68593,74,2451.785714285714,14224.0,14224.0,3588.0,3556.0,196.0,592.0,788.0,878.0,1890.0,3556.0
39,68593,144,2501.6857142857148,6888.0,6888.0,1756.0,1722.0,246.0,442.0,688.0,502.0,532.0,1722.0
39,68619,78,2464.3416666666667,1463.0,1463.0,424.0,418.0,28.0,56.0,84.0,144.0,190.0,418.0
39,68627,78,2443.8285714285716,4128.0,4120.0,1300.0,1032.0,48.0,130.0,178.0,284.0,569.0,1030.0
39,68627,76,2494.55,592.0,592.0,128.0,101.0,9.0,14.0,23.0,30.0,48.0,101.0
39,68627,80,2476.2000000000003,4344.0,4336.0,1308.0,1086.0,88.0,214.0,302.0,326.0,456.0,1084.0
39,68635,78,2481.9700000000003,1610.0,1610.0,452.0,446.0,30.0,122.0,152.0,190.0,104.0,446.0
39,68635,80,2532.508333333333,1974.0,1967.0,568.0,564.0,122.0,224.0,347.0,142.0,74.0,562.0
39,68650,80,2547.442857142857,15104.0,15104.0,3868.0,3776.0,978.0,1204.0,2182.0,1068.0,526.0,3776.0
39,68650,76,2617.4874999999997,1136.0,1136.0,250.0,246.0,114.0,83.0,197.0,32.0,17.0,246.0
39,68650,78,2509.242857142857,9872.0,9872.0,2540.0,2468.0,342.0,704.0,1046.0,708.0,714.0,2468.0
39,68676,75,2449.457142857143,6704.0,6680.0,1718.0,1676.0,74.0,266.0,340.0,473.0,862.0,1670.0
39,68676,74,2422.285714285714,31568.0,31504.0,8128.0,7892.0,216.0,797.0,1014.0,1734.0,5145.0,7876.0
39,68676,77,2519.2214285714285,12264.0,12256.0,3092.0,3066.0,560.0,940.0,1502.0,806.0,758.0,3064.0
39,68676,144,2463.392857142858,7304.0,7304.0,1900.0,1826.0,144.0,320.0,464.0,480.0,882.0,1826.0
39,68676,80,2465.5571428571425,18408.0,18400.0,4732.0,4602.0,402.0,892.0,1294.0,1172.0,2135.0,4600.0
39,68676,79,2459.1166666666663,1624.0,1624.0,400.0,388.0,16.0,64.0,80.0,133.0,175.0,388.0
39,68676,78,2448.5000000000005,208504.0,208328.0,53046.0,52126.0,2380.0,7850.0,10232.0,13857.0,28038.0,52082.0
39,68676,76,2486.0428571428574,29800.0,29792.0,7588.0,7450.0,950.0,1520.0,2470.0,2014.0,2964.0,7448.0
40,68700,78,2482.714285714286,10608.0,10608.0,2698.0,2652.0,222.0,628.0,850.0,788.0,1014.0,2652.0
40,68700,80,2523.857142857142,24784.0,24776.0,6380.0,6196.0,1244.0,1816.0,3061.0,1718.0,1416.0,6194.0
40,68700,144,2526.65,1296.0,1296.0,288.0,286.0,66.0,82.0,148.0,87.0,51.0,286.0
40,68726,78,2490.15,476.0,476.0,90.0,90.0,13.0,29.0,42.0,31.0,17.0,90.0
40,68726,80,2543.0900000000006,1211.0,1211.0,336.0,330.0,85.0,85.0,170.0,104.0,56.0,330.0
40,68759,76,2585.0666666666666,1464.0,1464.0,356.0,346.0,127.0,125.0,252.0,60.0,34.0,346.0
40,68759,77,2571.2,944.0,944.0,146.0,142.0,25.0,51.0,76.0,46.0,20.0,142.0
40,68759,78,2482.0214285714283,38344.0,38328.0,9764.0,9586.0,814.0,2000.0,2814.0,3047.0,3723.0,9582.0
40,68759,80,2540.9714285714285,41576.0,41576.0,10766.0,10394.0,2630.0,3314.0,5944.0,2644.0,1806.0,10394.0
40,68759,144,2529.964285714286,2848.0,2848.0,744.0,712.0,164.0,230.0,394.0,154.0,164.0,712.0
40,68759,74,2539.7,704.0,704.0,116.0,112.0,18.0,23.0,41.0,37.0,34.0,112.0
40,68809,144,2566.871428571428,2792.0,2792.0,728.0,698.0,272.0,224.0,496.0,126.0,76.0,698.0
40,68809,80,2579.171428571429,36928.0,36920.0,9508.0,9232.0,3935.0,2954.0,6890.0,1456.0,886.0,9230.0
40,68809,78,2504.2928571428574,19368.0,19360.0,4960.0,4842.0,672.0,1358.0,2030.0,1366.0,1444.0,4840.0
40,68809,77,2552.925,1280.0,1280.0,268.0,268.0,78.0,87.0,165.0,61.0,42.0,268.0
40,68809,76,2603.5642857142857,2152.0,2152.0,552.0,538.0,282.0,162.0,444.0,66.0,28.0,538.0
40,68825,78,2475.625,3227.0,3227.0,946.0,922.0,70.0,244.0,314.0,282.0,326.0,922.0
40,68825,80,2507.525,1771.0,1771.0,532.0,506.0,70.0,176.0,246.0,148.0,112.0,506.0
40,68833,78,2473.085714285714,1912.0,1912.0,480.0,478.0,24.0,106.0,130.0,136.0,212.0,478.0
40,68841,78,2515.5214285714287,4432.0,4432.0,1124.0,1108.0,172.0,314.0,486.0,322.0,300.0,1108.0
40,68841,80,2549.9357142857148,14688.0,14688.0,3716.0,3672.0,1044.0,1234.0,2278.0,808.0,586.0,3672.0
40,68841,144,2657.25,720.0,720.0,118.0,116.0,36.0,39.0,75.0,26.0,15.0,116.0
41,68858,77,2519.2999999999997,791.0,784.0,194.0,192.0,23.0,43.0,66.0,40.0,85.0,190.0
41,68858,76,2659.1499999999996,658.0,658.0,126.0,123.0,29.0,40.0,69.0,30.0,24.0,123.0
41,68858,78,2421.5416666666665,1351.0,1351.0,400.0,386.0,24.0,38.0,62.0,84.0,240.0,386.0
41,68866,77,2546.0,938.0,938.0,234.0,234.0,97.0,79.0,176.0,39.0,19.0,234.0
41,68866,76,2610.4166666666665,9870.0,9863.0,2848.0,2820.0,1834.0,666.0,2500.0,242.0,78.0,2818.0
41,68866,74,2475.5,686.0,686.0,128.0,124.0,11.0,25.0,36.0,34.0,54.0,124.0
41,68866,78,2514.958333333334,4200.0,4200.0,1236.0,1200.0,262.0,310.0,572.0,378.0,250.0,1200.0
41,68866,80,2574.858333333333,16793.0,16793.0,4852.0,4798.0,2280.0,1444.0,3724.0,716.0,358.0,4798.0
41,68866,144,2586.1,3738.0,3738.0,1080.0,1068.0,568.0,308.0,876.0,122.0,70.0,1068.0
41,68874,76,2575.175,875.0,875.0,228.0,226.0,83.0,64.0,147.0,58.0,21.0,226.0
41,68874,78,2482.6375,1155.0,1155.0,296.0,290.0,31.0,95.0,126.0,73.0,91.0,290.0
41,68874,80,2569.1699999999996,1260.0,1260.0,344.0,342.0,114.0,102.0,216.0,92.0,34.0,342.0
41,68882,144,2623.77,2072.0,2072.0,584.0,572.0,379.0,112.0,491.0,59.0,22.0,572.0
41,68882,77,2555.91,931.0,931.0,260.0,254.0,96.0,76.0,172.0,51.0,31.0,254.0
41,68882,76,2609.7083333333335,6202.0,6202.0,1812.0,1772.0,1168.0,444.0,1612.0,118.0,42.0,1772.0
41,68882,78,2510.108333333333,4536.0,4536.0,1336.0,1296.0,244.0,396.0,640.0,326.0,330.0,1296.0
41,68882,80,2579.1583333333333,15659.0,15659.0,4520.0,4474.0,2296.0,1220.0,3516.0,628.0,330.0,4474.0
41,68890,78,2457.5214285714283,14328.0,14320.0,3664.0,3582.0,188.0,560.0,748.0,1030.0,1803.0,3580.0
41,68890,80,2545.4000000000005,10880.0,10880.0,2848.0,2720.0,704.0,952.0,1656.0,614.0,450.0,2720.0
41,68890,144,2532.2,1008.0,1008.0,180.0,178.0,63.0,67.0,130.0,37.0,11.0,178.0
41,68908,76,2622.383333333333,3528.0,3528.0,1024.0,1008.0,736.0,176.0,912.0,64.0,32.0,1008.0
41,68908,80,2581.391666666666,8694.0,8694.0,2516.0,2484.0,1234.0,728.0,1962.0,368.0,154.0,2484.0
41,68908,144,2602.016666666667,1134.0,1134.0,278.0,278.0,183.0,55.0,238.0,37.0,3.0,278.0
41,68916,80,2463.9166666666665,3521.0,3521.0,1048.0,1006.0,100.0,216.0,316.0,270.0,420.0,1006.0
41,68916,79,2528.375,763.0,763.0,164.0,163.0,12.0,42.0,54.0,54.0,55.0,163.0
41,68916,144,2515.8750000000005,3178.0,3178.0,912.0,908.0,184.0,292.0,476.0,228.0,204.0,908.0
41,68916,77,2507.766666666667,18305.0,18305.0,5264.0,5230.0,868.0,1644.0,2512.0,1526.0,1192.0,5230.0
41,68916,76,2539.5499999999997,10290.0,10290.0,2960.0,2940.0,864.0,952.0,1816.0,682.0,442.0,2940.0
41,68916,78,2457.6916666666666,19922.0,19922.0,5826.0,5692.0,422.0,1042.0,1464.0,1690.0,2538.0,5692.0
41,68916,74,2480.1375,903.0,903.0,232.0,226.0,15.0,34.0,49.0,68.0,109.0,226.0
41,68924,74,2513.35,76.0,76.0,88.0,76.0,2.0,10.0,12.0,24.0,40.0,76.0
41,68924,76,2681.25,806.0,806.0,824.0,806.0,420.0,206.0,626.0,106.0,74.0,806.0
41,68924,77,2614.95,1364.0,1362.0,1416.0,1364.0,312.0,482.0,794.0,306.0,262.0,1362.0
41,68924,78,2539.05,1192.0,1188.0,1292.0,1192.0,128.0,252.0,380.0,276.0,534.0,1188.0
41,68924,80,2599.8500000000004,642.0,642.0,684.0,642.0,158.0,176.0,334.0,134.0,174.0,642.0
41,68924,144,2598.85,350.0,350.0,376.0,350.0,86.0,100.0,186.0,70.0,94.0,350.0
41,68932,80,2543.5000000000005,11760.0,11760.0,3460.0,3360.0,1076.0,1116.0,2192.0,728.0,440.0,3360.0
41,68932,76,2558.15,1918.0,1918.0,568.0,548.0,214.0,170.0,384.0,106.0,58.0,548.0
41,68932,77,2515.5666666666666,2303.0,2303.0,668.0,658.0,132.0,210.0,342.0,188.0,128.0,658.0
41,68932,78,2491.7166666666667,7203.0,7203.0,2128.0,2058.0,288.0,578.0,866.0,584.0,608.0,2058.0
41,68932,144,2529.0416666666665,4305.0,4298.0,1246.0,1230.0,316.0,392.0,710.0,328.0,192.0,1228.0
41,68940,80,2467.95,816.0,816.0,126.0,124.0,30.0,32.0,62.0,34.0,28.0,124.0
41,68940,78,2476.3214285714284,1728.0,1720.0,440.0,432.0,40.0,85.0,125.0,116.0,190.0,430.0
41,68957,76,2628.458333333333,2079.0,2079.0,652.0,594.0,450.0,102.0,552.0,32.0,10.0,594.0
41,68957,144,2597.508333333333,1386.0,1386.0,408.0,396.0,244.0,110.0,354.0,22.0,20.0,396.0
41,68957,80,2600.2083333333335,7721.0,7721.0,2272.0,2206.0,1298.0,620.0,1918.0,210.0,78.0,2206.0
41,68957,78,2523.7,1470.0,1470.0,424.0,420.0,118.0,96.0,214.0,102.0,104.0,420.0
41,68965,144,2611.008333333333,3248.0,3248.0,932.0,928.0,628.0,178.0,806.0,88.0,34.0,928.0
41,68965,80,2603.125,16443.0,16443.0,4880.0,4698.0,2886.0,1250.0,4136.0,418.0,144.0,4698.0
41,68965,76,2615.933333333333,2611.0,2611.0,768.0,746.0,516.0,172.0,688.0,38.0,20.0,746.0
41,68965,78,2522.5499999999997,3913.0,3913.0,1152.0,1118.0,332.0,242.0,574.0,292.0,252.0,1118.0
41,68973,76,2575.9,9975.0,9968.0,2892.0,2850.0,1336.0,878.0,2214.0,402.0,234.0,2848.0
41,68973,77,2569.7833333333333,938.0,938.0,226.0,219.0,68.0,78.0,146.0,51.0,22.0,219.0
41,68973,78,2485.9833333333336,4053.0,4032.0,1200.0,1158.0,132.0,303.0,436.0,347.0,373.0,1152.0
41,68973,80,2528.733333333333,4354.0,4354.0,1264.0,1244.0,316.0,394.0,710.0,360.0,174.0,1244.0
41,68973,144,2547.3416666666667,1876.0,1876.0,540.0,536.0,188.0,160.0,348.0,104.0,84.0,536.0
41,68981,144,2584.7,476.0,476.0,96.0,90.0,65.0,19.0,84.0,2.0,4.0,90.0
41,68981,80,2607.808333333333,4137.0,4137.0,1208.0,1182.0,746.0,302.0,1048.0,104.0,30.0,1182.0
41,68981,78,2510.483333333333,882.0,882.0,206.0,202.0,55.0,49.0,104.0,60.0,38.0,202.0
41,68999,74,2420.4416666666666,2256.0,2256.0,586.0,564.0,8.0,66.0,74.0,144.0,346.0,564.0
41,68999,78,2430.733333333334,22883.0,22876.0,6714.0,6538.0,186.0,902.0,1088.0,1716.0,3733.0,6536.0
41,68999,79,2435.7166666666662,2611.0,2611.0,756.0,746.0,32.0,66.0,98.0,218.0,430.0,746.0
41,69005,144,2568.908333333333,2086.0,2086.0,604.0,596.0,254.0,204.0,458.0,90.0,48.0,596.0
41,69005,80,2560.616666666667,14819.0,14812.0,4292.0,4234.0,1738.0,1336.0,3076.0,728.0,430.0,4232.0
41,69005,79,2470.0833333333335,840.0,840.0,194.0,194.0,9.0,43.0,52.0,69.0,73.0,194.0
41,69005,77,2595.4,658.0,658.0,164.0,162.0,66.0,52.0,118.0,30.0,14.0,162.0
41,69005,76,2594.7083333333335,2268.0,2268.0,648.0,648.0,370.0,156.0,526.0,92.0,30.0,648.0
41,69005,74,2506.4249999999997,735.0,735.0,166.0,158.0,17.0,35.0,52.0,54.0,52.0,158.0
41,69005,78,2468.083333333334,51177.0,51163.0,14892.0,14622.0,1324.0,3266.0,4590.0,4144.0,5884.0,14618.0
41,69013,144,2538.56,1057.0,1057.0,239.0,236.0,74.0,74.0,148.0,52.0,36.0,236.0
41,69013,79,2471.65,1232.0,1232.0,372.0,352.0,32.0,80.0,112.0,112.0,128.0,352.0
41,69013,80,2523.4249999999997,4823.0,4816.0,1436.0,1378.0,312.0,475.0,788.0,326.0,264.0,1376.0
41,69013,77,2546.6083333333336,2478.0,2478.0,720.0,708.0,226.0,242.0,468.0,162.0,78.0,708.0
41,69013,76,2545.8333333333335,2499.0,2499.0,732.0,714.0,232.0,266.0,498.0,122.0,94.0,714.0
41,69013,78,2477.2583333333337,8813.0,8785.0,2636.0,2518.0,238.0,646.0,884.0,732.0,900.0,2510.0
41,69021,76,2608.516666666667,3073.0,3073.0,884.0,878.0,554.0,218.0,772.0,64.0,42.0,878.0
41,69021,78,2531.925,4788.0,4788.0,1384.0,1368.0,392.0,406.0,798.0,334.0,236.0,1368.0
41,69021,80,2577.4916666666663,16541.0,16541.0,4808.0,4726.0,2238.0,1456.0,3694.0,704.0,328.0,4726.0
41,69021,144,2587.3166666666666,3486.0,3486.0,1004.0,996.0,554.0,254.0,808.0,116.0,72.0,996.0
41,69039,144,2572.0333333333333,7686.0,7686.0,2200.0,2196.0,1048.0,636.0,1684.0,326.0,186.0,2196.0
41,69039,80,2556.4249999999997,27671.0,27671.0,7986.0,7906.0,3124.0,2460.0,5584.0,1362.0,960.0,7906.0
41,69039,79,2475.958333333333,2688.0,2688.0,776.0,768.0,60.0,188.0,248.0,238.0,282.0,768.0
41,69039,74,2448.9900000000002,1078.0,1078.0,290.0,288.0,47.0,57.0,104.0,67.0,117.0,288.0
41,69039,77,2536.7416666666663,3556.0,3556.0,1024.0,1016.0,268.0,346.0,614.0,258.0,144.0,1016.0
41,69039,76,2595.516666666667,25088.0,25088.0,7232.0,7168.0,4190.0,1760.0,5950.0,808.0,410.0,7168.0
41,69039,78,2458.4666666666667,36197.0,36183.0,10540.0,10342.0,840.0,2006.0,2846.0,2896.0,4598.0,10338.0
41,69047,80,2675.3,2370.0,2366.0,2524.0,2370.0,1108.0,694.0,1804.0,324.0,242.0,2366.0
41,69047,144,2663.6,672.0,670.0,708.0,672.0,318.0,152.0,470.0,112.0,90.0,670.0
41,69047,79,2562.5,158.0,158.0,176.0,158.0,14.0,48.0,62.0,46.0,50.0,158.0
41,69047,74,2566.2,90.0,90.0,92.0,90.0,8.0,30.0,38.0,24.0,28.0,90.0
41,69047,77,2657.6499999999996,418.0,418.0,428.0,418.0,148.0,156.0,304.0,82.0,32.0,418.0
41,69047,76,2721.25,1888.0,1884.0,2024.0,1888.0,1218.0,456.0,1674.0,142.0,72.0,1884.0
41,69047,78,2569.7,2506.0,2496.0,2840.0,2506.0,384.0,656.0,1040.0,614.0,850.0,2496.0
41,69062,74,2541.7,170.0,154.0,186.0,170.0,24.0,36.0,60.0,34.0,76.0,154.0
41,69062,76,2729.6499999999996,718.0,708.0,740.0,718.0,480.0,166.0,648.0,46.0,24.0,708.0
41,69062,77,2691.25,100.0,100.0,100.0,100.0,56.0,22.0,78.0,20.0,2.0,100.0
41,69062,78,2553.25,3412.0,3272.0,3740.0,3412.0,402.0,870.0,1274.0,780.0,1360.0,3272.0
41,69062,79,2510.6,212.0,194.0,232.0,212.0,16.0,32.0,48.0,48.0,116.0,194.0
41,69062,80,2695.85,3246.0,3128.0,3312.0,3246.0,1800.0,866.0,2668.0,348.0,232.0,3128.0
41,69062,144,2677.2,244.0,228.0,248.0,244.0,104.0,80.0,186.0,34.0,24.0,228.0
41,69070,80,2517.8642857142863,4816.0,4816.0,1240.0,1204.0,258.0,318.0,576.0,300.0,328.0,1204.0
41,69070,144,2541.8214285714284,8520.0,8520.0,2152.0,2130.0,586.0,678.0,1264.0,460.0,406.0,2130.0
41,69070,79,2481.0000000000005,1408.0,1400.0,328.0,317.0,32.0,68.0,100.0,111.0,104.0,315.0
41,69070,76,2576.907142857143,8288.0,8288.0,2096.0,2072.0,856.0,648.0,1504.0,374.0,194.0,2072.0
41,69070,77,2541.757142857143,13272.0,13272.0,3388.0,3318.0,836.0,1146.0,1982.0,782.0,554.0,3318.0
41,69070,74,2469.925,920.0,912.0,174.0,166.0,12.0,33.0,45.0,41.0,80.0,165.0
41,69070,78,2482.035714285714,34528.0,34488.0,8900.0,8632.0,886.0,1949.0,2836.0,2430.0,3362.0,8622.0
41,69088,80,2604.5833333333335,2520.0,2520.0,732.0,720.0,438.0,198.0,636.0,64.0,20.0,720.0
42,69104,80,2573.383333333333,580.0,580.0,212.0,212.0,116.0,56.0,172.0,30.0,10.0,212.0
42,69112,78,2497.9500000000003,742.0,742.0,156.0,152.0,16.0,32.0,48.0,42.0,62.0,152.0
42,69112,80,2528.2833333333333,840.0,840.0,206.0,196.0,46.0,57.0,103.0,59.0,34.0,196.0
42,69120,144,2458.65,630.0,630.0,148.0,148.0,38.0,31.0,69.0,33.0,46.0,148.0
42,69120,80,2484.808333333333,4550.0,4550.0,1332.0,1300.0,180.0,322.0,502.0,358.0,440.0,1300.0
42,69120,74,2444.3,700.0,700.0,122.0,122.0,6.0,28.0,34.0,36.0,52.0,122.0
42,69120,77,2518.9249999999997,2086.0,2086.0,604.0,596.0,114.0,212.0,326.0,146.0,124.0,596.0
42,69120,76,2509.3,826.0,826.0,148.0,142.0,26.0,27.0,53.0,51.0,38.0,142.0
42,69120,78,2450.975,138670.0,138649.0,39998.0,39620.0,2238.0,7016.0,9255.0,11233.0,19130.0,39614.0
42,69138,78,2515.691666666666,2506.0,2506.0,728.0,716.0,124.0,278.0,402.0,172.0,142.0,716.0
42,69138,80,2574.2500000000005,2723.0,2723.0,800.0,778.0,348.0,256.0,604.0,114.0,60.0,778.0
42,69146,80,2560.5071428571428,4088.0,4088.0,1072.0,1022.0,304.0,378.0,682.0,222.0,118.0,1022.0
42,69146,78,2496.792857142857,13768.0,13768.0,3520.0,3442.0,334.0,962.0,1296.0,1054.0,1092.0,3442.0
42,69161,80,2559.2250000000004,780.0,780.0,316.0,312.0,172.0,86.0,258.0,46.0,8.0,312.0
42,69179,78,2494.7166666666667,1274.0,1274.0,364.0,364.0,38.0,100.0,138.0,134.0,92.0,364.0
42,69195,76,2555.2625,1170.0,1170.0,492.0,468.0,262.0,100.0,362.0,58.0,48.0,468.0
42,69195,78,2464.8624999999997,10205.0,10205.0,4108.0,4082.0,600.0,1024.0,1624.0,1146.0,1312.0,4082.0
42,69195,80,2553.5125,6990.0,6985.0,2860.0,2796.0,1459.0,780.0,2240.0,410.0,146.0,2794.0
42,69195,144,2550.3375,1020.0,1020.0,412.0,408.0,212.0,88.0,300.0,70.0,38.0,408.0
42,69203,78,2425.3916666666664,11823.0,11809.0,3398.0,3378.0,58.0,366.0,424.0,953.0,2001.0,3374.0
42,69211,80,2547.25,3305.0,3305.0,1336.0,1322.0,644.0,372.0,1016.0,206.0,100.0,1322.0
42,69211,78,2460.9875,1880.0,1880.0,768.0,752.0,80.0,160.0,240.0,276.0,236.0,752.0
42,69229,74,2473.792857142857,2616.0,2608.0,672.0,654.0,42.0,166.0,208.0,180.0,264.0,652.0
42,69229,76,2519.6799999999994,1392.0,1392.0,320.0,312.0,35.0,98.0,133.0,106.0,73.0,312.0
42,69229,77,2558.8,848.0,848.0,150.0,150.0,35.0,48.0,83.0,35.0,32.0,150.0
42,69229,78,2475.55,51192.0,51184.0,13038.0,12798.0,976.0,2756.0,3733.0,3738.0,5326.0,12796.0
42,69229,80,2530.8571428571427,18008.0,18008.0,4646.0,4502.0,1036.0,1366.0,2402.0,1148.0,952.0,4502.0
42,69229,144,2521.878571428572,3360.0,3360.0,872.0,840.0,152.0,268.0,420.0,234.0,186.0,840.0
42,69245,80,2576.2599999999998,1071.0,1071.0,294.0,288.0,106.0,92.0,198.0,67.0,23.0,288.0
42,69252,80,2575.525,2170.0,2160.0,896.0,868.0,552.0,204.0,756.0,90.0,22.0,864.0
42,69260,76,2627.65,880.0,880.0,134.0,134.0,48.0,48.0,96.0,29.0,9.0,134.0
42,69260,77,2542.75,664.0,664.0,134.0,129.0,25.0,35.0,60.0,33.0,36.0,129.0
42,69260,78,2505.092857142857,25296.0,25280.0,6426.0,6324.0,812.0,1661.0,2473.0,1831.0,2019.0,6320.0
42,69260,80,2538.6571428571433,21864.0,21848.0,5676.0,5466.0,1222.0,1706.0,2930.0,1592.0,942.0,5462.0
42,69260,144,2517.1250000000005,2880.0,2880.0,740.0,712.0,130.0,237.0,367.0,214.0,131.0,712.0
42,69310,144,2551.6000000000004,64.0,64.0,64.0,64.0,4.0,14.0,18.0,24.0,22.0,64.0
42,69310,80,2554.0,790.0,788.0,824.0,790.0,98.0,196.0,296.0,180.0,314.0,788.0
42,69310,74,2516.05,88.0,88.0,92.0,88.0,10.0,10.0,20.0,26.0,42.0,88.0
42,69310,77,2601.0,164.0,164.0,168.0,164.0,34.0,58.0,92.0,32.0,40.0,164.0
42,69310,76,2647.85,78.0,78.0,80.0,78.0,30.0,24.0,54.0,10.0,14.0,78.0
42,69310,78,2540.85,6126.0,6126.0,6414.0,6126.0,516.0,1350.0,1866.0,1642.0,2618.0,6126.0
42,69328,80,2646.5,450.0,450.0,456.0,450.0,150.0,156.0,306.0,86.0,58.0,450.0
42,69328,78,2563.1,422.0,422.0,430.0,422.0,50.0,112.0,162.0,110.0,150.0,422.0
42,69336,78,2510.5333333333333,3010.0,3010.0,864.0,860.0,130.0,288.0,418.0,282.0,160.0,860.0
42,69336,80,2567.875,2359.0,2359.0,688.0,674.0,280.0,238.0,518.0,122.0,34.0,674.0
43,69369,74,2470.5899999999997,1414.0,1414.0,388.0,388.0,27.0,87.0,114.0,88.0,186.0,388.0
43,69369,76,2537.0583333333334,11774.0,11774.0,3456.0,3364.0,1122.0,936.0,2058.0,660.0,646.0,3364.0
43,69369,77,2513.35,4305.0,4305.0,1268.0,1230.0,250.0,410.0,660.0,294.0,276.0,1230.0
43,69369,79,2487.9375,987.0,987.0,258.0,256.0,27.0,54.0,81.0,97.0,78.0,256.0
43,69369,80,2534.1000000000004,1617.0,1617.0,450.0,444.0,128.0,127.0,255.0,90.0,99.0,444.0
43,69369,144,2480.675,714.0,714.0,160.0,156.0,45.0,45.0,90.0,32.0,34.0,156.0
43,69369,78,2461.725,73990.0,73955.0,21372.0,21140.0,1745.0,4233.0,5978.0,5972.0,9186.0,21130.0
43,69377,74,2467.55,1246.0,1246.0,356.0,356.0,28.0,88.0,116.0,108.0,132.0,356.0
43,69377,76,2568.6750000000006,33495.0,33495.0,9720.0,9570.0,4204.0,2922.0,7126.0,1618.0,826.0,9570.0
43,69377,77,2516.483333333333,8190.0,8190.0,2352.0,2340.0,446.0,758.0,1204.0,714.0,422.0,2340.0
43,69377,78,2461.0,16065.0,16058.0,4646.0,4590.0,350.0,932.0,1282.0,1332.0,1974.0,4588.0
43,69377,80,2527.7499999999995,3437.0,3437.0,992.0,982.0,292.0,284.0,576.0,164.0,242.0,982.0
43,69377,144,2531.408333333333,5026.0,5026.0,1436.0,1436.0,352.0,438.0,790.0,414.0,232.0,1436.0
43,69385,144,2558.791666666667,2128.0,2128.0,620.0,608.0,244.0,180.0,424.0,118.0,66.0,608.0
43,69385,80,2547.8833333333337,14357.0,14350.0,4168.0,4102.0,1370.0,1352.0,2724.0,862.0,516.0,4100.0
43,69385,78,2485.25,7896.0,7896.0,2272.0,2256.0,304.0,560.0,864.0,626.0,766.0,2256.0
43,69385,76,2589.266666666667,5663.0,5656.0,1620.0,1618.0,912.0,414.0,1326.0,182.0,110.0,1616.0
43,69385,74,2514.7,896.0,889.0,204.0,200.0,35.0,61.0,98.0,33.0,69.0,198.0
43,69393,144,2554.525,3206.0,3171.0,932.0,916.0,394.0,269.0,664.0,164.0,88.0,906.0
43,69393,80,2559.725,16429.0,16394.0,4836.0,4694.0,1928.0,1417.0,3344.0,848.0,501.0,4684.0
43,69393,78,2461.3416666666667,30709.0,30695.0,8962.0,8774.0,836.0,1774.0,2611.0,2334.0,3827.0,8770.0
